EC_number,Organism_name,Protein_file,Mol_file,pH,Temperature,Km_value_with_ref,Value_to_be_retained_for_model,pH,Temperature,Error,Comments
2.7.1.1,Homo sapiens,3F9M.pdb,mol_810.sdf,7.6,°C,"[(1.2, '240'), (0.2, ""{7: 'Hexokinase from Ascaris suum muscle,1982', 106: 'Insights into the structure and regulation of glucokinase from a novel mutation (V62M), which causes maturity-onset diabetes of the young. J. Biol,2005', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (1.2, '240'), (0.3, ""{17: 'Expression of human brain hexokinase in Escherichia coli: Purification and characterization of the expressed enzyme. Biochem. Biophys. Res,1991', 38: 'Pig red blood cell hexokinase: Evidence for the presence of hexokinase types II and III, and their purification and characterization. Arch. Biochem,1983', 173: 'Lys169 of human glucokinase is a determinant for glucose phosphorylation: implication for the atomic mechanism of glucokinase catalysis,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (0.2, ""{7: 'Hexokinase from Ascaris suum muscle,1982', 106: 'Insights into the structure and regulation of glucokinase from a novel mutation (V62M), which causes maturity-onset diabetes of the young. J. Biol,2005', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (1.2, '240'), (0.2, ""{7: 'Hexokinase from Ascaris suum muscle,1982', 106: 'Insights into the structure and regulation of glucokinase from a novel mutation (V62M), which causes maturity-onset diabetes of the young. J. Biol,2005', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (0.3, ""{17: 'Expression of human brain hexokinase in Escherichia coli: Purification and characterization of the expressed enzyme. Biochem. Biophys. Res,1991', 38: 'Pig red blood cell hexokinase: Evidence for the presence of hexokinase types II and III, and their purification and characterization. Arch. Biochem,1983', 173: 'Lys169 of human glucokinase is a determinant for glucose phosphorylation: implication for the atomic mechanism of glucokinase catalysis,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (0.3, ""{17: 'Expression of human brain hexokinase in Escherichia coli: Purification and characterization of the expressed enzyme. Biochem. Biophys. Res,1991', 38: 'Pig red blood cell hexokinase: Evidence for the presence of hexokinase types II and III, and their purification and characterization. Arch. Biochem,1983', 173: 'Lys169 of human glucokinase is a determinant for glucose phosphorylation: implication for the atomic mechanism of glucokinase catalysis,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (1.2, '240'), (0.3, ""{17: 'Expression of human brain hexokinase in Escherichia coli: Purification and characterization of the expressed enzyme. Biochem. Biophys. Res,1991', 38: 'Pig red blood cell hexokinase: Evidence for the presence of hexokinase types II and III, and their purification and characterization. Arch. Biochem,1983', 173: 'Lys169 of human glucokinase is a determinant for glucose phosphorylation: implication for the atomic mechanism of glucokinase catalysis,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}""), (0.2, ""{7: 'Hexokinase from Ascaris suum muscle,1982', 106: 'Insights into the structure and regulation of glucokinase from a novel mutation (V62M), which causes maturity-onset diabetes of the young. J. Biol,2005', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"")]","(0.5, '240')",7.6,25°C,-----,Wrong data curation in our code
2.7.1.11,Escherichia coli,1PFK.pdb,mol_810.sdf,7.2,30°C,"[(0.21, '102'), (0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.21, '102'), (0.1, ""{89: 'Purification and properties of the first-identified, archaeal, ATP-dependent 6-phosphofructokinase, an extremely thermophilic non-allosteric enzyme, from the hyperthermophile Desulfurococcus amylolyticus. Arch,2000', 104: 'Regulation of phosphofructokinase-1 on submandibular salivary glands of rats after isoproterenol administration. Arch. Physiol,2000', 106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001'}""), (0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.21, '102'), (0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.1, ""{89: 'Purification and properties of the first-identified, archaeal, ATP-dependent 6-phosphofructokinase, an extremely thermophilic non-allosteric enzyme, from the hyperthermophile Desulfurococcus amylolyticus. Arch,2000', 104: 'Regulation of phosphofructokinase-1 on submandibular salivary glands of rats after isoproterenol administration. Arch. Physiol,2000', 106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001'}""), (0.1, ""{89: 'Purification and properties of the first-identified, archaeal, ATP-dependent 6-phosphofructokinase, an extremely thermophilic non-allosteric enzyme, from the hyperthermophile Desulfurococcus amylolyticus. Arch,2000', 104: 'Regulation of phosphofructokinase-1 on submandibular salivary glands of rats after isoproterenol administration. Arch. Physiol,2000', 106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001'}""), (0.21, '102'), (0.1, ""{89: 'Purification and properties of the first-identified, archaeal, ATP-dependent 6-phosphofructokinase, an extremely thermophilic non-allosteric enzyme, from the hyperthermophile Desulfurococcus amylolyticus. Arch,2000', 104: 'Regulation of phosphofructokinase-1 on submandibular salivary glands of rats after isoproterenol administration. Arch. Physiol,2000', 106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001'}""), (0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}"")]","[(0.21, '102'), (0.1, '89')]",7.2,30°C,-----,Values without any co-substrates considered
2.7.1.11,Homo sapiens,4XZ2.pdb,mol_810.sdf,7.1,25°C,"[(0.16, '153'), (0.029, '153'), (0.16, '153'), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}""), (0.16, '153'), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.029, '153'), (0.16, '153'), (0.029, '153'), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}""), (0.029, '153'), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}""), (0.16, '153'), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}""), (0.029, '153'), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}""), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.16, '153'), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.029, '153'), (0.076, ""{131: 'Purification and kinetic characterization of 6-phosphofructo-1-kinase from the liver of gilthead sea bream (Sparus aurata). J,2008', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015', 163: 'Sodium ions activated phosphofructokinase leading to enhanced D-lactic acid production by Sporolactobacillus inulinus using sodium hydroxide as a neutralizing agent. Appl. Microbiol,2017'}""), (0.037, ""{143: 'Functional linkage of adenine nucleotide binding sites in mammalian muscle 6-phosphofructokinase. J. Biol,2012', 153: 'Crystal structure of human platelet phosphofructokinase-1 locked in an activated conformation. Biochem,2015'}"")]","(0.037, '143')",7.1,25°C,-----,Value of untruncated enzyme considered
2.7.1.11,Homo sapiens,4XZ2.pdb,mol_810.sdf,7.2,25°C,"[(0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.05, ""{11: 'Purification and kinetic properties of phosphofructokinase from dental pulps of rat incisors. Arch,1985', 40: 'Phosphofructokinase from oyster adductor muscle,1982', 43: 'Phosphofructokinases from Escherichia coli,1982', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.05, ""{11: 'Purification and kinetic properties of phosphofructokinase from dental pulps of rat incisors. Arch,1985', 40: 'Phosphofructokinase from oyster adductor muscle,1982', 43: 'Phosphofructokinases from Escherichia coli,1982', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}""), (0.02, ""{106: 'Reaction path of phosphofructo-1-kinase is altered by mutagenesis and alternative substrates,2001', 170: 'Type 2 diabetes differentially affects the substrate saturation kinetic attributes of erythrocyte hexokinase and phosphofructokinase,2020'}"")]","[(0.02, '106'), (0.05, '11')]",7.2,25°C,-----,Both values are correct
2.7.1.147,Thermococcus litoralis,4B8R.pdb,mol_110.sdf,7.8,40°C,"[(0.28, '19'), (0.044, '26'), (0.28, '19'), (0.219, '17'), (0.044, '26'), (0.28, '19'), (0.044, '26'), (0.219, '17'), (0.219, '17'), (0.28, '19'), (0.219, '17'), (0.044, '26')]","[(0.28, '19'), (0.219, '17')]",7.8,40°C,-----,Wrong data curation in BRENDA
2.7.1.157,Homo sapiens,2A2C.pdb,mol_810.sdf,7.5,37°C,"[(0.032, '7'), (0.018, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.032, '7'), (0.009, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.018, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.032, '7'), (0.018, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.009, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.009, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.032, '7'), (0.009, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}""), (0.018, ""{7: 'N-acetylgalactosamine kinase: a naturally promiscuous small molecule kinase. Appl. Biochem,2012'}"")]","(0.018, '7')",7.5,37°C,-----,"Value with N-acetyl-alpha-D-galactosamine as co-substrate considered, as per crystal structure"
2.7.1.21,Homo sapiens,1W4R.pdb,mol_2330.sdf,8,-----,"[(0.016, '94'), (0.0005, ""{43: 'Valine, not methionine, is amino acid 106 in human cytosolic thymidine kinase (TK1). Impact on oligomerization, stability, and kinetic properties. J. Biol,2000', 94: 'Thymidine kinase 1 regulatory fine-tuning through tetramer formation,2013', 109: 'Exploiting temperature-dependent substrate promiscuity for nucleoside analogue activation by thymidine kinase from Thermotoga maritima. J. Am. Chem,2007'}""), (0.0005, ""{43: 'Valine, not methionine, is amino acid 106 in human cytosolic thymidine kinase (TK1). Impact on oligomerization, stability, and kinetic properties. J. Biol,2000', 94: 'Thymidine kinase 1 regulatory fine-tuning through tetramer formation,2013', 109: 'Exploiting temperature-dependent substrate promiscuity for nucleoside analogue activation by thymidine kinase from Thermotoga maritima. J. Am. Chem,2007'}""), (0.016, '94')]","[(0.016, '94'), (0.0005, '43')]",8,-----,-----,Both values are correct
2.7.1.25,Homo sapiens,2PEZ.pdb,mol_2606.sdf,8,37°C,"[(0.0004, '21'), (0.0006, '21'), (0.0004, '21'), (0.0026, '21'), (0.0004, '21'), (0.0023, '21'), (0.0006, '21'), (0.0004, '21'), (0.0006, '21'), (0.0026, '21'), (0.0006, '21'), (0.0023, '21'), (0.0026, '21'), (0.0004, '21'), (0.0026, '21'), (0.0006, '21'), (0.0026, '21'), (0.0023, '21'), (0.0023, '21'), (0.0004, '21'), (0.0023, '21'), (0.0006, '21'), (0.0023, '21'), (0.0026, '21')]","[(0.0026, '21'), (0.0004, '21')]",8,37°C,-----,Values of full-length protein considered
2.7.1.25,Penicillium chrysogenum,1M7G.pdb,mol_810.sdf,-----,-----,"[(0.8, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998"", 23: ""Adenosine 5\'-phosphosulfate (APS) kinase: diagnosing the mechanism of substrate inhibition. Arch. Biochem,1999""}'), (2.4, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998""}'), (2.4, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998""}'), (0.8, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998"", 23: ""Adenosine 5\'-phosphosulfate (APS) kinase: diagnosing the mechanism of substrate inhibition. Arch. Biochem,1999""}'), (2.4, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998""}'), (0.8, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998"", 23: ""Adenosine 5\'-phosphosulfate (APS) kinase: diagnosing the mechanism of substrate inhibition. Arch. Biochem,1999""}'), (0.8, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998"", 23: ""Adenosine 5\'-phosphosulfate (APS) kinase: diagnosing the mechanism of substrate inhibition. Arch. Biochem,1999""}'), (2.4, '{20: ""Adenosine 5\'-phosphosulfate kinase from Penicillium chrysogenum. site-directed mutagenesis at putative phosphoryl-accepting and ATP P-loop residues. J. Biol,1998""}')]",-----,-----,-----,Apparent Km values not considered,-----
2.7.1.26,Corynebacterium ammoniagenes,5A89.pdb,mol_810.sdf,7,25°C,"[(0.06, '38'), (0.04, '38'), (0.06, '38'), (0.0282, ""{35: 'Quaternary organization in a bifunctional prokaryotic FAD synthetase: Involvement of an arginine at its adenylyltransferase module on the riboflavin kinase activity. Biochim. Biophys,2015'}""), (0.04, '38'), (0.06, '38'), (0.04, '38'), (0.0282, ""{35: 'Quaternary organization in a bifunctional prokaryotic FAD synthetase: Involvement of an arginine at its adenylyltransferase module on the riboflavin kinase activity. Biochim. Biophys,2015'}""), (0.0282, ""{35: 'Quaternary organization in a bifunctional prokaryotic FAD synthetase: Involvement of an arginine at its adenylyltransferase module on the riboflavin kinase activity. Biochim. Biophys,2015'}""), (0.06, '38'), (0.0282, ""{35: 'Quaternary organization in a bifunctional prokaryotic FAD synthetase: Involvement of an arginine at its adenylyltransferase module on the riboflavin kinase activity. Biochim. Biophys,2015'}""), (0.04, '38')]",-----,7,25°C,Apparent Km values not considered,-----
2.7.1.32,Homo sapiens,5FTG.pdb,mol_530.sdf,and,-----,"[(0.18, '79'), (0.086, '79'), (0.086, '79'), (0.18, '79')]","(0.18, '79')",-----,-----,-----,Value of isoform Alpha1 considered as per crystal structure
2.7.1.33,Escherichia coli,1SQ5.pdb,mol_2627.sdf,7.6,-----,"[(1.2, '78'), (0.59, '78'), (0.59, '78'), (1.2, '78')]",-----,7.6,-----,Wrong data curation in BRENDA,-----
2.7.1.33,Mycobacterium tuberculosis,4BFZ.pdb,mol_810.sdf,7.8,25°C,"[(0.05, '39'), (0.375, '39'), (0.375, '39'), (0.05, '39')]","[(0.05, '39'), (0.375, '39')]",7.8,25°C,-----,Differences in assay types not considered for model
2.7.1.33,Mycobacterium tuberculosis,4BFZ.pdb,mol_810.sdf,<62>,-----,"[(0.151, '62'), (0.616, ""{62: 'Mycobacterium tuberculosis pantothenate kinase: possible changes in location of ligands during enzyme action. Acta Crystallogr. Sect,2009', 74: 'M. tuberculosis pantothenate kinase: dual substrate specificity and unusual changes in ligand locations. J. Mol,2010'}""), (0.616, ""{62: 'Mycobacterium tuberculosis pantothenate kinase: possible changes in location of ligands during enzyme action. Acta Crystallogr. Sect,2009', 74: 'M. tuberculosis pantothenate kinase: dual substrate specificity and unusual changes in ligand locations. J. Mol,2010'}""), (0.151, '62')]",-----,-----,-----,Wrong pH curation in our code,-----
